sale_id,house_id,owner_id,sale_date,sale_price,payment_method,loan_amount,down_payment,interest_rate,loan_term_years,agent_id,registration_fee,tax_amount,discount_amount,sale_status
8499,H07456,O01948,2020-04-18,29920464,Cash,17233747,12686717,11.26,25,A078,299205,1496023,405146,Pending
8500,H07191,O01102,2023-07-06,37053748,Mortgage,15705244,21348504,8.76,25,A163,370537,1852687,79815,Pending
8501,H03153,O01233,2025-04-14,49950197,Cash,38328099,11622098,7.38,25,A191,499502,2497510,308410,Completed
8502,H04625,O01653,2025-01-29,32049829,UPI,25550065,6499764,7.15,20,A186,320498,1602491,320127,Pending
8503,H08741,O01753,2023-08-14,22639492,UPI,13308134,9331358,10.2,30,A160,226395,1131975,16267,Cancelled
8504,H09616,O00785,2020-03-30,45477386,Mortgage,30277450,15199936,10.39,20,A181,454774,2273869,136715,Cancelled
8505,H09388,O01607,2025-08-22,24830954,UPI,15001286,9829668,7.9,30,A008,248310,1241548,80580,Cancelled
8506,H03592,O00335,2024-02-08,26533403,Bank Transfer,10610428,15922975,9.79,25,A001,265334,1326670,17482,Cancelled
8507,H02199,O00237,2023-03-06,43276044,Bank Transfer,28915590,14360454,10.83,30,A127,432760,2163802,78813,Pending
8508,H04310,O00127,2023-04-12,20366635,Cash,15905368,4461267,9.39,15,A036,203666,1018332,208682,Pending
8509,H03042,O01401,2020-04-26,29436060,Bank Transfer,20254052,9182008,8.14,10,A020,294361,1471803,223416,Pending
8510,H07134,O01831,2025-05-13,8224076,Bank Transfer,2522532,5701544,9.73,15,A119,82241,411204,282371,Cancelled
8511,H00533,O00009,2021-12-28,37330943,Bank Transfer,16814851,20516092,11.82,30,A060,373309,1866547,40768,Cancelled
8512,H07074,O00100,2020-04-15,18656826,Home Loan,12442681,6214145,8.63,20,A042,186568,932841,393115,Completed
8513,H05646,O00311,2024-06-04,26915423,Home Loan,12274124,14641299,9.31,30,A179,269154,1345771,103835,Cancelled
8514,H00339,O01982,2023-06-18,31089952,UPI,15661357,15428595,9.12,20,A001,310900,1554498,413572,Pending
8515,H08385,O01367,2022-11-13,5938839,Home Loan,2282718,3656121,7.12,15,A073,59388,296942,175473,Completed
8516,H07758,O00083,2021-04-02,44555701,UPI,27603724,16951977,9.18,30,A041,445557,2227785,395657,Pending
8517,H02834,O00946,2020-01-31,36187765,Bank Transfer,23840148,12347617,9.35,15,A026,361878,1809388,241078,Cancelled
8518,H01884,O00222,2021-09-11,10338030,Bank Transfer,5386903,4951127,10.32,10,A150,103380,516902,173693,Cancelled
8519,H03252,O01148,2023-03-23,42063632,UPI,21158016,20905616,8.33,25,A103,420636,2103182,127998,Completed
8520,H06641,O01760,2025-07-31,8071555,Cash,3011447,5060108,11.21,20,A046,80716,403578,339321,Pending
8521,H08423,O01810,2024-10-07,38839791,Cash,28978543,9861248,7.1,30,A121,388398,1941990,10648,Completed
8522,H02598,O00896,2021-11-17,43014303,Bank Transfer,30420249,12594054,9.75,15,A044,430143,2150715,125575,Pending
8523,H06311,O01404,2025-05-02,2512516,Home Loan,1741844,770672,10.85,10,A058,25125,125626,420467,Cancelled
8524,H03530,O00487,2024-11-05,40392862,UPI,27935300,12457562,9.58,30,A061,403929,2019643,487095,Pending
8525,H06349,O00659,2025-01-31,21595417,Mortgage,11321109,10274308,10.74,20,A096,215954,1079771,468820,Pending
8526,H05230,O01854,2025-08-13,42852999,Mortgage,29742508,13110491,10.9,30,A082,428530,2142650,112025,Completed
8527,H00291,O01993,2023-08-28,38024680,Cash,27313228,10711452,10.18,15,A055,380247,1901234,243201,Pending
8528,H06635,O01668,2021-02-08,39185566,Bank Transfer,24097517,15088049,9.82,20,A025,391856,1959278,348620,Pending
8529,H04449,O00686,2022-05-20,41208157,Home Loan,25834132,15374025,9.35,10,A134,412082,2060408,418569,Pending
8530,H04581,O00151,2022-04-12,36336564,Home Loan,27593361,8743203,9.15,10,A190,363366,1816828,406182,Completed
8531,H09393,O01707,2020-01-26,6748049,UPI,2100053,4647996,11.29,30,A142,67480,337402,5728,Pending
8532,H01632,O01458,2020-02-13,31120360,UPI,11748347,19372013,9.71,15,A023,311204,1556018,346967,Completed
8533,H02291,O00318,2020-04-14,45324820,Cash,25737755,19587065,7.37,10,A010,453248,2266241,87635,Cancelled
8534,H07003,O00589,2024-03-05,6390809,Mortgage,4865543,1525266,9.38,15,A137,63908,319540,243978,Completed
8535,H09554,O01043,2023-06-27,46345533,Home Loan,32847983,13497550,11.78,20,A053,463455,2317277,9086,Completed
8536,H06631,O01016,2024-02-23,8670146,Home Loan,5546953,3123193,11.51,30,A082,86701,433507,439005,Pending
8537,H02381,O01617,2025-01-03,32142856,Cash,22904742,9238114,7.21,20,A073,321429,1607143,380312,Pending
8538,H04609,O01556,2025-11-06,25808627,Mortgage,16212728,9595899,7.39,25,A106,258086,1290431,122214,Completed
8539,H09323,O00278,2025-01-30,39602465,Cash,24211927,15390538,7.37,30,A059,396025,1980123,32749,Pending
8540,H09298,O01238,2022-12-11,7735705,Home Loan,4189609,3546096,11.72,20,A131,77357,386785,73632,Cancelled
8541,H06427,O01019,2022-02-14,25922166,UPI,20107766,5814400,9.13,25,A102,259222,1296108,15975,Completed
8542,H07996,O00241,2023-06-01,28948209,Mortgage,11363829,17584380,9.09,30,A196,289482,1447410,458357,Completed
8543,H01333,O00464,2024-09-19,17156591,Home Loan,7001180,10155411,6.64,15,A014,171566,857830,271455,Cancelled
8544,H04202,O00764,2023-11-22,30029981,Cash,16039347,13990634,8.44,20,A173,300300,1501499,191799,Cancelled
8545,H04774,O01839,2022-03-18,16157701,Home Loan,5353505,10804196,6.64,15,A057,161577,807885,84678,Pending
8546,H06770,O01047,2024-03-20,9574500,Mortgage,6657588,2916912,10.01,15,A173,95745,478725,262537,Completed
8547,H04559,O01344,2020-12-01,31372711,Mortgage,15499752,15872959,6.57,10,A094,313727,1568636,180423,Completed
8548,H02351,O01987,2023-06-19,21932351,Home Loan,17118342,4814009,7.06,30,A185,219324,1096618,267574,Pending
8549,H05336,O01522,2025-11-05,4023537,UPI,2812271,1211266,9.6,10,A099,40235,201177,50090,Pending
8550,H04626,O00301,2025-04-10,16206320,Bank Transfer,5663621,10542699,9.55,20,A033,162063,810316,141576,Cancelled
8551,H07110,O00898,2021-01-21,43629286,Home Loan,27538251,16091035,7.58,15,A039,436293,2181464,84758,Completed
8552,H07346,O01901,2024-09-09,28663551,Cash,11127379,17536172,7.37,30,A170,286636,1433178,246236,Cancelled
8553,H09706,O00141,2025-03-24,20368788,UPI,10235276,10133512,11.08,25,A044,203688,1018439,248625,Cancelled
8554,H00911,O00659,2023-10-19,38831070,Bank Transfer,23113503,15717567,9.8,25,A111,388311,1941554,462900,Pending
8555,H08111,O01199,2024-08-23,43761238,Mortgage,24235755,19525483,7.58,20,A190,437612,2188062,146588,Pending
8556,H05159,O00486,2021-01-09,18985834,Home Loan,10635248,8350586,8.9,15,A092,189858,949292,444991,Completed
8557,H04240,O00234,2025-11-01,7596904,Home Loan,4390444,3206460,8.96,20,A033,75969,379845,430235,Pending
8558,H06861,O01578,2025-07-24,25420113,Bank Transfer,16014630,9405483,8.16,30,A079,254201,1271006,42351,Completed
8559,H07560,O00671,2021-02-16,3947382,Bank Transfer,2146709,1800673,7.22,30,A167,39474,197369,102865,Completed
8560,H05101,O01785,2023-07-19,47010664,Mortgage,14757970,32252694,10.19,15,A012,470107,2350533,335771,Cancelled
8561,H09416,O01437,2020-05-16,46107990,Mortgage,25620493,20487497,9.28,10,A184,461080,2305400,418813,Pending
8562,H03503,O01445,2024-04-21,49871502,Bank Transfer,37477563,12393939,10.33,10,A061,498715,2493575,21248,Cancelled
8563,H06516,O00999,2022-10-25,21935885,UPI,17142293,4793592,10.94,20,A122,219359,1096794,388993,Pending
8564,H03161,O01870,2024-12-09,28740107,Bank Transfer,17611810,11128297,9.42,10,A183,287401,1437005,79620,Completed
8565,H07374,O01829,2024-11-19,42193067,Mortgage,26547744,15645323,7.68,15,A049,421931,2109653,267415,Pending
8566,H04836,O01770,2020-12-17,40435450,Home Loan,16616830,23818620,10.53,25,A033,404354,2021772,342518,Completed
8567,H03230,O00200,2024-01-11,23998952,UPI,12147108,11851844,10.88,15,A007,239990,1199948,487014,Pending
8568,H09245,O01615,2024-04-28,42871415,UPI,23180255,19691160,9.07,25,A182,428714,2143571,120320,Pending
8569,H09774,O01684,2022-09-15,11241323,Home Loan,6901425,4339898,11.08,15,A010,112413,562066,60000,Cancelled
8570,H01680,O01996,2020-03-03,3079293,Home Loan,1653186,1426107,10.41,25,A091,30793,153965,35658,Pending
8571,H07402,O00221,2021-10-04,13169927,Bank Transfer,4882500,8287427,10.36,15,A054,131699,658496,262232,Cancelled
8572,H09240,O01260,2020-01-13,42028143,Mortgage,21374590,20653553,10.38,10,A143,420281,2101407,280848,Pending
8573,H00757,O01426,2023-06-10,22991742,Home Loan,15473562,7518180,7.33,30,A060,229917,1149587,3002,Cancelled
8574,H04087,O00587,2020-02-20,39853578,Mortgage,22897763,16955815,9.01,25,A158,398536,1992679,455687,Pending
8575,H06894,O00230,2021-12-30,16888288,Mortgage,5875546,11012742,10.24,10,A131,168883,844414,491382,Cancelled
8576,H04718,O00246,2024-11-23,31754015,Cash,15029865,16724150,11.96,10,A031,317540,1587701,140785,Cancelled
8577,H08530,O01598,2021-01-22,11253243,Home Loan,8846366,2406877,10.63,30,A125,112532,562662,27344,Pending
8578,H02915,O01438,2022-12-19,38730328,Cash,25769145,12961183,11.25,10,A034,387303,1936516,403491,Completed
8579,H06348,O01595,2025-11-27,2879639,Home Loan,2056982,822657,10.21,15,A010,28796,143982,290943,Completed
8580,H02112,O01125,2025-09-03,8905914,Home Loan,4979307,3926607,9.53,20,A132,89059,445296,163503,Completed
8581,H07733,O00733,2023-04-23,11922573,Home Loan,8998618,2923955,10.62,20,A031,119226,596129,275961,Cancelled
8582,H06524,O00611,2022-11-14,48362643,Home Loan,33894542,14468101,9.43,30,A028,483626,2418132,357319,Cancelled
8583,H02720,O01370,2025-03-23,24201613,Home Loan,11960865,12240748,8.63,20,A162,242016,1210081,67156,Cancelled
8584,H08882,O01559,2020-06-26,45105423,Mortgage,27416351,17689072,9.55,30,A120,451054,2255271,306564,Pending
8585,H07891,O01957,2021-06-27,40113191,Home Loan,16237148,23876043,11.11,15,A156,401132,2005660,234415,Cancelled
8586,H08227,O00057,2021-11-23,15082170,Bank Transfer,10164671,4917499,6.65,10,A019,150822,754108,451681,Pending
8587,H05573,O01981,2024-01-31,22483776,Bank Transfer,9607546,12876230,11.03,30,A155,224838,1124189,383798,Completed
8588,H06552,O00079,2021-12-08,22390225,Home Loan,17593086,4797139,6.66,25,A097,223902,1119511,476773,Completed
8589,H00667,O00905,2021-08-15,21880032,Cash,16836280,5043752,10.27,30,A059,218800,1094002,123653,Cancelled
8590,H08088,O00142,2022-12-21,31032186,Mortgage,11377713,19654473,8.04,15,A035,310322,1551609,465866,Cancelled
8591,H02968,O01428,2022-09-25,16072896,Mortgage,11165792,4907104,10.04,10,A176,160729,803645,498115,Pending
8592,H00650,O00264,2021-02-18,2699055,Home Loan,1908964,790091,11.35,15,A106,26991,134953,102319,Pending
8593,H04181,O01177,2020-11-10,33178119,Bank Transfer,25823556,7354563,9.51,25,A180,331781,1658906,132853,Cancelled
8594,H03374,O01637,2024-04-11,24217193,Mortgage,16858871,7358322,9.82,15,A076,242172,1210860,194484,Completed
8595,H06071,O01835,2025-08-12,4185246,UPI,1975377,2209869,9.2,10,A132,41852,209262,29455,Completed
8596,H03244,O01992,2020-10-08,10840393,Bank Transfer,7411266,3429127,7.12,10,A132,108404,542020,468552,Pending
8597,H04670,O01979,2023-07-21,19945009,UPI,6314600,13630409,9.14,15,A093,199450,997250,493516,Completed
8598,H04605,O01895,2022-03-18,8070815,UPI,3049353,5021462,7.35,20,A076,80708,403541,305037,Cancelled
8599,H06228,O00355,2022-02-18,34468869,Bank Transfer,11056270,23412599,11.07,10,A051,344689,1723443,432798,Pending
8600,H04732,O01362,2020-05-31,7693403,Bank Transfer,4758220,2935183,10.4,30,A160,76934,384670,40770,Completed
8601,H09350,O01495,2022-06-19,8743002,Cash,5289509,3453493,10.51,25,A051,87430,437150,401366,Completed
8602,H08571,O01429,2022-06-07,25278123,Bank Transfer,7877481,17400642,7.32,25,A085,252781,1263906,79734,Cancelled
8603,H09847,O00641,2024-08-01,20697645,Bank Transfer,7892593,12805052,10.76,20,A031,206976,1034882,421231,Pending
8604,H08267,O00237,2021-05-17,14451698,UPI,6441021,8010677,11.55,10,A169,144517,722585,439656,Completed
8605,H05880,O00031,2020-02-25,6970701,Cash,2243612,4727089,7.17,20,A151,69707,348535,255152,Completed
8606,H02956,O00124,2025-09-07,16876999,UPI,12847314,4029685,7.89,25,A154,168770,843850,123252,Pending
8607,H03383,O01981,2024-12-03,42794727,Mortgage,19410824,23383903,11.05,15,A106,427947,2139736,140967,Cancelled
8608,H04344,O01623,2023-11-29,26507857,Home Loan,14760894,11746963,8.94,20,A169,265079,1325393,52259,Cancelled
8609,H01959,O00240,2025-12-27,32648397,Mortgage,20999266,11649131,8.86,30,A141,326484,1632420,119889,Cancelled
8610,H09590,O00195,2020-06-23,31800093,Mortgage,16179383,15620710,10.78,25,A019,318001,1590005,110536,Pending
8611,H05302,O01804,2024-08-19,26223874,Mortgage,16980054,9243820,11.66,15,A046,262239,1311194,88205,Cancelled
8612,H07879,O00352,2024-10-18,40481314,Home Loan,19860107,20621207,9.45,20,A109,404813,2024066,465957,Completed
8613,H06233,O01778,2023-01-30,46105114,Home Loan,33637471,12467643,7.28,30,A062,461051,2305256,213270,Pending
8614,H05536,O01307,2020-05-07,5308480,Mortgage,4077649,1230831,8.23,10,A132,53085,265424,254030,Pending
8615,H01437,O01213,2024-04-05,40152886,UPI,20129666,20023220,11.01,30,A082,401529,2007644,352247,Completed
8616,H01825,O01764,2022-05-30,2678381,Mortgage,1659571,1018810,10.48,30,A070,26784,133919,114769,Pending
8617,H00317,O01500,2024-10-25,28526758,Bank Transfer,14158078,14368680,7.53,20,A139,285268,1426338,444654,Cancelled
8618,H06028,O00964,2025-09-30,6878662,Cash,4908047,1970615,11.04,20,A117,68787,343933,379414,Completed
8619,H06109,O01152,2021-05-31,33673501,UPI,11075620,22597881,7.04,10,A200,336735,1683675,84633,Cancelled
8620,H03164,O01789,2020-01-05,5990908,Cash,3436157,2554751,7.74,15,A030,59909,299545,228616,Completed
8621,H02693,O01403,2022-10-05,5716806,Bank Transfer,2440329,3276477,11.71,10,A022,57168,285840,362037,Completed
8622,H04862,O01815,2023-10-18,39122789,Cash,28382214,10740575,10.34,15,A036,391228,1956139,242095,Completed
8623,H09881,O01581,2024-08-15,49975514,UPI,28197731,21777783,7.6,10,A095,499755,2498776,208841,Cancelled
8624,H05548,O00395,2022-10-31,11172194,Bank Transfer,4446266,6725928,8.76,15,A003,111722,558610,125032,Cancelled
8625,H09839,O00844,2023-08-16,32068511,Mortgage,24307324,7761187,7.16,25,A166,320685,1603426,446008,Pending
8626,H06137,O00464,2024-06-03,49771472,UPI,36805024,12966448,7.06,30,A031,497715,2488574,254746,Completed
8627,H01644,O01437,2024-10-25,23154245,Home Loan,7989178,15165067,7.85,20,A145,231542,1157712,233047,Completed
8628,H00722,O01964,2020-03-03,18725218,Mortgage,14891287,3833931,8.03,15,A068,187252,936261,340467,Cancelled
8629,H01066,O00014,2025-10-26,44401648,UPI,16815192,27586456,7.07,25,A181,444016,2220082,23736,Completed
8630,H02968,O00597,2020-04-08,44226520,Mortgage,19198762,25027758,11.65,20,A001,442265,2211326,403309,Pending
8631,H06595,O00902,2024-07-23,37583364,Mortgage,27453234,10130130,7.55,25,A107,375834,1879168,172129,Completed
8632,H08550,O01664,2025-10-13,2847826,Home Loan,1938608,909218,9.26,20,A063,28478,142391,178077,Cancelled
8633,H03976,O00023,2025-03-22,47554388,Mortgage,27915056,19639332,9.56,15,A008,475544,2377719,43215,Cancelled
8634,H06059,O01075,2022-01-24,7294981,Home Loan,3838100,3456881,11.11,20,A179,72950,364749,221496,Pending
8635,H04039,O01277,2021-08-13,33296531,Cash,18333644,14962887,11.88,15,A200,332965,1664827,381948,Cancelled
8636,H02060,O00698,2024-03-20,5239671,Bank Transfer,2672914,2566757,10.72,15,A093,52397,261984,294226,Pending
8637,H06797,O01500,2022-08-17,27506277,Cash,11569176,15937101,11.49,25,A159,275063,1375314,228867,Pending
8638,H03215,O00921,2021-04-18,4637962,Mortgage,2955754,1682208,10.37,15,A047,46380,231898,272670,Completed
8639,H02838,O01748,2023-11-17,22448862,Home Loan,12888647,9560215,8.9,10,A172,224489,1122443,174428,Completed
8640,H06170,O00634,2025-07-07,25926614,UPI,9221764,16704850,8.96,25,A090,259266,1296331,7224,Completed
8641,H01965,O00066,2021-08-02,16500632,Cash,9061864,7438768,8.96,25,A135,165006,825032,96887,Pending
8642,H08759,O00796,2021-11-06,5124151,Home Loan,3839937,1284214,8.58,25,A174,51242,256208,42095,Pending
8643,H00876,O00994,2022-04-26,25443119,Bank Transfer,15389299,10053820,6.73,30,A041,254431,1272156,402792,Pending
8644,H08222,O00499,2024-05-16,13350921,Home Loan,7543804,5807117,11.01,30,A014,133509,667546,260113,Completed
8645,H00089,O01750,2024-06-01,16683260,Bank Transfer,6424491,10258769,10.56,15,A104,166833,834163,132520,Pending
8646,H05266,O01178,2025-10-26,17585401,UPI,9686601,7898800,11.92,30,A169,175854,879270,39383,Completed
8647,H00361,O01139,2024-10-03,4208962,Home Loan,1695025,2513937,7.79,25,A143,42090,210448,448877,Pending
8648,H00834,O01218,2025-09-18,47766095,Mortgage,29099396,18666699,8.06,15,A014,477661,2388305,469171,Cancelled
8649,H05175,O00890,2024-11-28,18399900,Cash,7432989,10966911,10.05,15,A143,183999,919995,436839,Pending
8650,H07169,O00566,2025-07-04,48715851,Cash,17501692,31214159,7.59,10,A174,487159,2435793,387232,Pending
8651,H09815,O00267,2023-07-01,13960006,Mortgage,10910115,3049891,7.14,25,A015,139600,698000,125301,Pending
8652,H02564,O00408,2021-06-19,22175450,UPI,6807544,15367906,8.03,10,A051,221754,1108772,66071,Cancelled
8653,H03970,O01726,2024-03-29,26826575,Cash,9859102,16967473,7.9,30,A097,268266,1341329,138589,Completed
8654,H09695,O00500,2020-10-13,23824242,Bank Transfer,9241340,14582902,8.69,30,A086,238242,1191212,463539,Completed
8655,H02495,O01085,2023-09-05,7603896,Bank Transfer,3000749,4603147,9.73,15,A119,76039,380195,314487,Pending
8656,H02713,O01850,2020-05-04,26861173,Mortgage,17356632,9504541,9.37,15,A013,268612,1343059,50682,Cancelled
8657,H05227,O01844,2025-02-14,38013492,Bank Transfer,28316620,9696872,11.05,10,A070,380135,1900675,71320,Completed
8658,H02303,O01960,2020-08-06,22168525,Mortgage,14350014,7818511,10.65,20,A148,221685,1108426,47101,Cancelled
8659,H01197,O01432,2021-10-03,35857580,UPI,10960526,24897054,8.89,15,A142,358576,1792879,168177,Completed
8660,H09254,O00711,2024-01-31,49132580,Bank Transfer,18197450,30935130,7.06,10,A104,491326,2456629,71019,Cancelled
8661,H08409,O00190,2020-03-10,11932021,Home Loan,9050131,2881890,6.58,25,A060,119320,596601,494569,Cancelled
8662,H07508,O00683,2021-02-16,5640997,UPI,3538094,2102903,10.43,10,A072,56410,282050,434255,Pending
8663,H09312,O00849,2021-02-14,41050914,Bank Transfer,31831729,9219185,7.04,30,A177,410509,2052546,101584,Completed
8664,H03658,O00872,2021-06-10,22036738,Home Loan,12022513,10014225,11.79,15,A128,220367,1101837,409615,Cancelled
8665,H04958,O00255,2024-02-14,2589063,Cash,1287496,1301567,10.42,10,A107,25891,129453,401334,Pending
8666,H06002,O01989,2020-09-25,47138927,Mortgage,35265140,11873787,8.96,10,A184,471389,2356946,229468,Cancelled
8667,H08411,O00511,2024-08-09,34611422,Mortgage,27186456,7424966,10.81,15,A190,346114,1730571,457150,Completed
8668,H07506,O00855,2024-05-05,34891550,Home Loan,10870104,24021446,10.02,10,A063,348916,1744578,31841,Pending
8669,H04424,O00993,2023-10-20,11669760,Mortgage,5201552,6468208,7.36,20,A054,116698,583488,164636,Pending
8670,H07395,O01463,2020-08-23,44993975,Home Loan,17166137,27827838,10.32,30,A016,449940,2249699,253485,Completed
8671,H08634,O01949,2024-11-13,10558116,Mortgage,7802510,2755606,6.66,15,A037,105581,527906,436920,Cancelled
8672,H01504,O01083,2023-01-22,24247600,Bank Transfer,10474146,13773454,11.26,15,A032,242476,1212380,158264,Pending
8673,H01039,O01305,2021-07-02,30709728,Mortgage,13499043,17210685,10.09,15,A006,307097,1535486,295715,Cancelled
8674,H07805,O01703,2024-10-23,41517265,Home Loan,19346314,22170951,8.74,20,A194,415173,2075863,35790,Cancelled
8675,H07247,O01460,2022-11-27,16272775,Bank Transfer,12367136,3905639,9.58,25,A070,162728,813639,416746,Cancelled
8676,H06855,O01070,2020-01-21,44809830,UPI,15456245,29353585,7.5,30,A143,448098,2240492,285420,Cancelled
8677,H05072,O00587,2021-09-28,48211977,Mortgage,32058184,16153793,10,15,A109,482120,2410599,304872,Completed
