house_id,location_id,builder_id,property_type_id,listing_date,area_sqft,bedrooms,bathrooms,balcony_count,parking_spaces,floor_number,total_floors,furnishing_status,property_age,facing_direction,price,sale_status
5488,L076,B045,PT002,8/14/2025,3951,6,5,4,2,17,2,Unfurnished,19,South,46199924,Reserved
5489,L032,B028,PT003,7/29/2024,2314,3,4,4,4,15,18,Semi-Furnished,12,East,14351214,Available
5490,L058,B032,PT002,6/27/2024,640,1,2,2,1,27,16,Unfurnished,5,North-East,3405403,Available
5491,L054,B049,PT009,3/6/2024,1682,2,3,3,2,12,12,Furnished,2,North-West,24852971,Reserved
5492,L071,B035,PT008,2/27/2025,3434,5,5,1,1,15,11,Unfurnished,20,East,23228920,Reserved
5493,L097,B011,PT009,12/3/2025,1715,2,3,4,4,35,11,Furnished,5,South-West,19900728,Reserved
5494,L011,B037,PT005,10/30/2025,3149,5,4,4,0,13,9,Furnished,14,West,33037272,Reserved
5495,L069,B008,PT003,8/19/2024,4079,6,5,2,1,6,30,Semi-Furnished,7,South-West,58685434,Available
5496,L020,B017,PT003,2/1/2025,2969,4,3,1,3,32,11,Unfurnished,5,South,40047277,Sold
5497,L016,B038,PT009,10/12/2025,3344,5,5,2,0,32,30,Semi-Furnished,1,East,29243553,Reserved
5498,L032,B041,PT010,5/2/2025,1149,1,2,3,4,11,4,Furnished,12,West,11667702,Reserved
5499,L086,B019,PT007,6/1/2024,868,1,1,2,2,24,10,Semi-Furnished,5,South-East,8949836,Available
5500,L054,B027,PT008,12/12/2024,2128,3,2,2,3,34,36,Unfurnished,1,South-West,28558859,Reserved
5501,L095,B010,PT003,2/11/2025,2707,4,3,1,2,20,7,Unfurnished,3,East,17119293,Reserved
5502,L044,B018,PT001,1/27/2024,4494,6,5,1,0,8,21,Semi-Furnished,4,West,70165447,Available
5503,L013,B044,PT006,11/27/2024,2678,4,5,4,3,26,7,Unfurnished,9,North,15757005,Reserved
5504,L011,B038,PT008,10/9/2025,880,1,1,1,1,15,27,Semi-Furnished,14,North-West,7234117,Reserved
5505,L085,B044,PT005,9/4/2024,4837,6,5,4,3,28,22,Furnished,17,East,62035361,Sold
5506,L036,B009,PT002,7/9/2024,2269,3,2,1,3,0,14,Unfurnished,18,North-West,19023401,Available
5507,L047,B026,PT005,8/20/2025,3835,6,5,4,0,13,26,Semi-Furnished,14,East,43625789,Reserved
5508,L071,B005,PT010,7/6/2025,3773,6,5,1,1,17,26,Unfurnished,2,South-East,25977526,Reserved
5509,L083,B030,PT004,11/6/2025,694,1,2,1,0,10,37,Furnished,4,South-East,7696202,Sold
5510,L059,B042,PT002,5/9/2024,2289,3,3,3,1,35,33,Furnished,14,North-East,13038551,Reserved
5511,L017,B031,PT008,9/28/2024,4316,6,5,2,4,6,7,Unfurnished,6,South-West,34179021,Sold
5512,L048,B017,PT003,7/15/2025,725,1,2,3,3,18,19,Furnished,7,North-East,8837485,Sold
5513,L007,B047,PT007,8/19/2025,1994,3,3,2,0,15,26,Furnished,1,South,20289877,Available
5514,L032,B042,PT002,5/3/2024,2017,3,3,2,4,22,2,Unfurnished,15,South-West,20306271,Reserved
5515,L074,B021,PT002,7/1/2025,3488,5,5,4,3,6,40,Unfurnished,18,East,47546229,Available
5516,L086,B017,PT010,6/27/2025,3486,5,4,2,2,9,36,Unfurnished,6,South-East,40512307,Available
5517,L089,B035,PT005,8/26/2025,1045,1,2,2,0,35,37,Unfurnished,9,South-East,15776955,Reserved
5518,L054,B041,PT005,4/21/2024,688,1,2,3,1,21,29,Furnished,10,South-East,4088521,Reserved
5519,L085,B015,PT008,10/7/2025,4232,6,5,2,0,10,21,Furnished,2,East,39543941,Sold
5520,L037,B023,PT004,2/5/2025,2984,4,3,1,4,23,23,Unfurnished,4,North,23562744,Available
5521,L060,B018,PT003,11/18/2025,2498,4,5,4,1,33,37,Semi-Furnished,18,West,22197497,Sold
5522,L011,B030,PT004,7/31/2025,4204,6,5,3,0,10,28,Semi-Furnished,16,South,26416901,Sold
5523,L047,B042,PT001,7/4/2024,1352,2,1,3,0,4,10,Furnished,11,North,16890771,Sold
5524,L025,B022,PT008,5/5/2024,4800,6,5,1,2,29,25,Furnished,8,South-West,36939114,Reserved
5525,L001,B019,PT008,4/6/2025,1753,2,3,3,2,12,40,Unfurnished,8,North-East,20997867,Reserved
5526,L073,B022,PT002,9/26/2025,4164,6,5,1,3,17,18,Unfurnished,7,South-East,63188875,Reserved
5527,L075,B026,PT009,3/12/2024,2063,3,2,4,0,21,19,Semi-Furnished,17,South,18109750,Reserved
5528,L021,B048,PT010,6/16/2025,2294,3,3,4,1,18,20,Furnished,19,East,29199963,Reserved
5529,L034,B036,PT005,6/10/2024,1460,2,2,1,4,12,30,Unfurnished,6,North-East,17466375,Sold
5530,L037,B029,PT007,10/21/2025,3937,6,5,2,3,17,10,Furnished,20,North-West,26811590,Sold
5531,L081,B012,PT005,4/15/2024,4035,6,5,1,4,29,33,Unfurnished,10,West,25864795,Available
5532,L034,B007,PT008,9/15/2024,2136,3,4,2,2,6,7,Unfurnished,0,North-West,22714854,Reserved
5533,L078,B034,PT008,10/3/2025,1887,3,3,2,4,1,9,Unfurnished,12,East,20360623,Available
5534,L085,B045,PT008,5/29/2025,4743,6,5,3,4,6,9,Furnished,9,South-West,65316933,Sold
5535,L017,B042,PT010,5/20/2025,1460,2,3,1,4,7,40,Unfurnished,19,West,14420712,Sold
5536,L071,B041,PT010,3/20/2024,3856,6,5,4,4,10,3,Semi-Furnished,6,West,43754455,Reserved
5537,L072,B018,PT010,8/28/2024,4309,6,5,2,0,25,30,Furnished,2,South-West,50250609,Available
5538,L020,B006,PT004,3/12/2025,695,1,2,2,3,23,7,Furnished,4,North-East,10555232,Available
5539,L043,B029,PT005,11/3/2025,4630,6,5,4,3,19,36,Furnished,14,North-East,62177532,Sold
5540,L047,B025,PT004,4/4/2024,2865,4,3,4,3,32,13,Furnished,9,South-East,29978653,Sold
5541,L097,B008,PT007,10/7/2024,664,1,2,2,2,11,24,Semi-Furnished,8,North-East,6140324,Sold
5542,L089,B028,PT003,5/19/2025,4750,6,5,1,4,33,2,Furnished,8,North-East,56841335,Reserved
5543,L097,B017,PT009,11/24/2024,3285,5,4,3,3,5,3,Semi-Furnished,7,North-West,27060856,Reserved
5544,L042,B032,PT001,10/19/2024,756,1,2,3,2,20,37,Unfurnished,19,East,5170942,Available
5545,L043,B016,PT005,7/27/2025,1803,3,3,3,3,20,18,Semi-Furnished,16,South-West,28448467,Available
5546,L010,B044,PT010,10/26/2025,4272,6,5,4,0,17,7,Unfurnished,6,North-East,40294606,Available
5547,L048,B020,PT004,3/29/2025,3109,5,4,4,3,19,21,Furnished,9,South-East,32348885,Reserved
5548,L004,B007,PT010,7/24/2024,3280,5,5,4,3,25,40,Semi-Furnished,18,North,18617664,Sold
5549,L005,B036,PT008,8/4/2024,1354,2,1,4,1,12,29,Semi-Furnished,5,North-West,18027031,Sold
5550,L026,B048,PT003,4/5/2025,2848,4,4,2,1,31,27,Semi-Furnished,2,West,39863041,Sold
5551,L039,B017,PT004,11/4/2025,661,1,1,4,1,30,39,Unfurnished,7,North-West,4065634,Available
5552,L090,B026,PT009,9/20/2025,2216,3,3,1,2,25,33,Unfurnished,13,South,21121368,Reserved
5553,L025,B025,PT008,4/12/2024,4751,6,5,4,0,27,39,Furnished,18,North-West,69565777,Reserved
5554,L008,B042,PT005,1/16/2024,1030,1,1,2,2,24,28,Unfurnished,18,North-East,15442774,Available
5555,L093,B023,PT003,8/13/2024,1215,2,3,4,4,14,25,Semi-Furnished,7,North-West,10979530,Reserved
5556,L093,B028,PT007,11/17/2024,3036,5,5,1,4,19,9,Semi-Furnished,16,North,23520590,Available
5557,L027,B032,PT008,12/10/2025,3031,5,4,3,3,25,33,Unfurnished,2,North,31954343,Sold
5558,L099,B015,PT004,9/22/2024,3177,5,5,4,3,30,22,Furnished,7,West,34819206,Available
5559,L028,B020,PT010,2/17/2024,3818,6,5,1,0,6,12,Unfurnished,8,North,41713972,Sold
5560,L074,B043,PT006,10/8/2025,3843,6,5,3,4,15,34,Semi-Furnished,18,North-West,28566812,Sold
5561,L040,B034,PT003,4/16/2025,4535,6,5,3,3,19,24,Semi-Furnished,6,South-East,64666054,Available
5562,L093,B020,PT003,6/19/2025,4392,6,5,4,1,14,2,Furnished,3,North-East,30277436,Sold
5563,L075,B027,PT008,12/12/2024,3054,5,4,4,3,16,15,Semi-Furnished,2,South-West,17064378,Available
5564,L006,B047,PT009,1/26/2024,1297,2,3,2,4,33,37,Unfurnished,5,West,15973944,Reserved
5565,L097,B043,PT010,11/9/2025,1212,2,2,1,0,15,33,Furnished,14,North-East,13216584,Sold
5566,L029,B018,PT008,2/19/2024,1134,1,1,3,0,5,33,Furnished,10,West,12211798,Available
5567,L019,B042,PT006,12/12/2025,3521,5,5,2,1,0,16,Semi-Furnished,16,North-East,50279138,Reserved
5568,L086,B015,PT007,4/23/2024,3253,5,5,2,0,24,10,Furnished,12,West,35634409,Reserved
5569,L068,B037,PT007,7/9/2024,4969,6,5,3,4,14,24,Furnished,16,East,70625516,Reserved
5570,L059,B023,PT009,7/22/2024,3341,5,4,2,4,16,17,Furnished,15,South-East,19368494,Sold
5571,L068,B050,PT009,2/6/2025,4697,6,5,3,2,18,18,Furnished,9,North-West,67748391,Sold
5572,L100,B003,PT009,11/27/2024,1763,2,2,4,0,31,5,Semi-Furnished,4,West,10032824,Sold
5573,L009,B046,PT006,8/1/2024,2751,4,4,4,2,11,22,Unfurnished,17,South-East,17353840,Reserved
5574,L016,B008,PT009,8/17/2025,3897,6,5,4,0,23,9,Semi-Furnished,14,South,27838063,Sold
5575,L086,B047,PT006,6/15/2024,4959,6,5,3,0,10,36,Unfurnished,7,North-East,72303719,Sold
5576,L012,B009,PT004,5/27/2025,1098,1,2,2,4,33,29,Furnished,0,South-East,12794748,Sold
5577,L018,B022,PT010,12/26/2025,2727,4,3,4,0,19,4,Furnished,9,North-West,36087275,Sold
5578,L063,B042,PT008,1/31/2025,1664,2,3,2,4,7,6,Furnished,0,South-West,13659975,Available
5579,L100,B016,PT003,11/29/2024,4457,6,5,1,4,20,5,Unfurnished,16,North-East,63859934,Reserved
5580,L027,B009,PT009,8/10/2025,4756,6,5,1,4,2,34,Furnished,11,North-East,72194948,Reserved
5581,L053,B033,PT005,5/28/2024,2245,3,4,2,3,6,15,Unfurnished,10,South-West,17804207,Available
5582,L078,B021,PT001,4/17/2024,3448,5,5,3,3,22,20,Semi-Furnished,12,East,50247054,Reserved
5583,L040,B022,PT007,7/29/2024,1948,3,4,4,4,3,38,Unfurnished,20,North-East,12381481,Available
5584,L031,B008,PT008,4/28/2024,3578,5,5,4,0,7,27,Unfurnished,12,North-West,47981749,Available
5585,L003,B050,PT006,3/28/2025,720,1,1,4,0,19,35,Unfurnished,4,North-West,8212399,Reserved
5586,L092,B020,PT006,10/4/2024,1768,2,3,1,1,27,30,Semi-Furnished,12,North,18671221,Sold
5587,L097,B010,PT010,6/6/2024,2426,4,3,4,3,31,37,Semi-Furnished,18,North,18366614,Available
5588,L075,B029,PT002,8/15/2024,4290,6,5,1,2,21,24,Furnished,2,North,30898684,Available
5589,L028,B042,PT001,11/23/2024,1494,2,1,2,0,10,17,Unfurnished,2,North,16111290,Available
5590,L002,B041,PT010,3/23/2025,1461,2,3,2,2,32,32,Furnished,19,North-West,20922565,Available
5591,L036,B047,PT005,8/4/2024,1477,2,3,2,0,32,3,Furnished,1,North-West,8377073,Reserved
5592,L071,B018,PT002,8/1/2024,3059,5,4,1,1,28,21,Furnished,10,East,40288055,Available
5593,L018,B045,PT005,2/6/2024,4872,6,5,3,3,17,38,Furnished,7,North,62629782,Sold
5594,L031,B018,PT007,3/8/2024,2094,3,3,4,3,6,3,Furnished,13,South,30290391,Sold
5595,L056,B035,PT003,3/28/2024,3539,5,4,1,1,28,22,Unfurnished,10,North-West,27324083,Available
5596,L051,B016,PT001,7/2/2025,3117,5,5,3,4,12,17,Furnished,12,West,41977612,Sold
5597,L089,B019,PT008,8/5/2024,2297,3,3,1,4,30,7,Unfurnished,18,North,26962195,Sold
5598,L078,B011,PT006,2/4/2025,3224,5,4,3,0,25,8,Semi-Furnished,20,East,44291969,Available
5599,L067,B017,PT010,12/29/2025,1648,2,2,3,3,8,20,Unfurnished,14,South,10266794,Sold
5600,L008,B035,PT003,5/5/2025,927,1,1,3,3,12,15,Semi-Furnished,13,South-East,11527392,Available
5601,L066,B012,PT002,4/3/2025,1625,2,1,1,0,26,18,Unfurnished,12,South-East,9653717,Available
5602,L083,B018,PT002,10/12/2025,2126,3,3,4,0,34,11,Unfurnished,20,East,24917528,Sold
5603,L008,B002,PT002,3/14/2024,2413,4,4,3,0,7,15,Unfurnished,19,North-West,12942053,Sold
5604,L074,B047,PT007,12/12/2025,3130,5,4,1,4,10,19,Furnished,20,South-East,26607623,Reserved
5605,L044,B034,PT004,4/25/2025,1521,2,2,2,2,29,18,Semi-Furnished,4,North-East,13891313,Available
5606,L043,B040,PT004,11/14/2025,3566,5,5,1,3,29,28,Furnished,11,North-East,30547924,Reserved
5607,L060,B024,PT009,1/4/2025,4320,6,5,4,1,15,7,Furnished,7,South-East,26960572,Available
5608,L014,B023,PT003,9/9/2025,2919,4,4,4,4,21,12,Furnished,15,South-West,17520125,Reserved
5609,L056,B021,PT005,10/31/2024,1247,2,2,1,2,32,4,Furnished,1,West,10460994,Available
5610,L015,B007,PT002,1/17/2025,2967,4,3,3,0,34,15,Semi-Furnished,8,East,38863687,Available
5611,L054,B005,PT004,5/13/2025,730,1,2,4,2,0,24,Unfurnished,7,North,10482756,Reserved
5612,L073,B009,PT009,10/15/2025,1399,2,2,2,3,28,17,Unfurnished,5,North-East,13535634,Sold
5613,L087,B018,PT007,12/30/2024,3237,5,5,3,2,14,2,Furnished,14,East,46399295,Sold
5614,L015,B044,PT008,1/8/2025,4805,6,5,3,1,11,40,Furnished,11,South-East,24420658,Reserved
5615,L061,B003,PT005,4/7/2024,1171,1,1,3,0,4,3,Semi-Furnished,4,North-West,11878596,Available
5616,L056,B012,PT010,6/2/2025,2247,3,3,3,1,16,9,Furnished,4,South-East,23693003,Sold
5617,L093,B004,PT010,3/9/2025,2692,4,4,3,1,23,30,Semi-Furnished,12,North,13834648,Available
5618,L072,B028,PT001,10/31/2024,2626,4,4,1,4,8,27,Semi-Furnished,8,South-West,35715831,Sold
5619,L065,B040,PT001,6/6/2024,3838,6,5,2,0,12,25,Furnished,12,East,37268472,Available
5620,L044,B050,PT010,11/24/2025,4087,6,5,4,3,28,34,Semi-Furnished,20,North-East,61759618,Reserved
5621,L018,B007,PT007,11/19/2024,4760,6,5,4,1,5,17,Unfurnished,2,West,70638240,Sold
5622,L052,B034,PT008,1/14/2025,3469,5,5,3,2,20,34,Semi-Furnished,2,North,19563116,Reserved
5623,L027,B026,PT007,8/1/2024,1728,2,3,3,3,9,30,Semi-Furnished,6,East,11121404,Available
5624,L045,B036,PT008,1/13/2024,813,1,1,1,0,33,23,Unfurnished,11,North-East,10802121,Sold
5625,L012,B010,PT002,8/21/2024,4762,6,5,2,0,4,29,Furnished,18,North-East,54866655,Sold
5626,L026,B022,PT002,10/1/2025,2130,3,4,2,1,21,27,Semi-Furnished,15,North-East,13764834,Reserved
5627,L016,B013,PT008,12/29/2025,1738,2,1,4,2,31,37,Furnished,0,South,24152348,Available
5628,L011,B047,PT007,11/15/2025,2036,3,4,1,3,24,38,Furnished,20,South,22545611,Sold
5629,L049,B015,PT001,12/11/2025,960,1,2,3,4,30,9,Furnished,13,South-West,11100864,Sold
5630,L055,B010,PT010,10/23/2025,4674,6,5,2,4,8,13,Semi-Furnished,16,South-West,71715151,Sold
5631,L080,B032,PT001,5/29/2025,2751,4,3,1,3,0,21,Semi-Furnished,6,East,21542489,Available
5632,L033,B038,PT006,7/10/2025,3320,5,4,2,2,16,35,Unfurnished,17,South,47534770,Sold
5633,L057,B021,PT005,4/7/2024,2023,3,3,3,2,22,37,Semi-Furnished,6,North-East,16104562,Sold
5634,L053,B025,PT002,12/27/2025,3903,6,5,1,1,12,12,Semi-Furnished,5,East,25072548,Reserved
5635,L059,B023,PT004,1/5/2025,4602,6,5,4,0,2,29,Semi-Furnished,20,South-East,61931675,Sold
5636,L099,B039,PT004,3/15/2024,2153,3,2,3,0,24,15,Furnished,6,South-East,31328659,Available
5637,L042,B034,PT009,5/8/2025,1479,2,1,4,4,20,10,Unfurnished,4,West,16674620,Sold
5638,L090,B036,PT001,5/2/2025,604,1,2,2,1,11,19,Semi-Furnished,0,North-West,5240924,Sold
5639,L055,B032,PT006,6/16/2025,4593,6,5,2,2,22,29,Semi-Furnished,13,North-West,27442362,Available
5640,L094,B047,PT007,5/12/2024,3837,6,5,2,2,15,28,Semi-Furnished,3,South-West,58271009,Sold
5641,L074,B001,PT010,9/27/2025,2668,4,5,1,1,4,11,Unfurnished,3,North,20181331,Sold
5642,L030,B027,PT002,9/17/2024,1050,1,2,1,1,0,36,Unfurnished,11,North,5192897,Reserved
5643,L006,B005,PT009,9/25/2024,2775,4,5,1,4,28,33,Semi-Furnished,18,South,24150251,Available
5644,L040,B042,PT006,3/18/2025,3195,5,5,2,2,12,6,Unfurnished,14,North-East,40762556,Sold
5645,L098,B037,PT002,2/25/2025,4384,6,5,3,0,16,16,Furnished,8,North,49814874,Sold
5646,L052,B032,PT003,12/9/2024,3995,6,5,3,1,16,12,Unfurnished,10,North,62300891,Sold
5647,L071,B018,PT001,4/20/2024,2009,3,2,1,3,12,13,Furnished,2,North-West,24063885,Reserved
5648,L071,B019,PT006,6/20/2025,1705,2,2,4,3,0,35,Semi-Furnished,11,South,23369582,Sold
5649,L032,B034,PT003,11/3/2024,3652,6,5,2,4,34,1,Unfurnished,15,West,55924475,Available
5650,L026,B017,PT007,2/18/2025,4156,6,5,3,3,18,12,Unfurnished,19,North-East,53745610,Available
5651,L006,B034,PT004,7/20/2024,4935,6,5,3,1,10,12,Semi-Furnished,2,East,30274090,Reserved
5652,L083,B043,PT009,10/13/2025,4283,6,5,1,4,0,13,Unfurnished,12,North-East,23877928,Available
5653,L034,B008,PT001,9/11/2024,860,1,1,4,2,6,6,Semi-Furnished,13,East,5126254,Reserved
5654,L008,B002,PT008,11/28/2024,3216,5,5,1,3,30,19,Semi-Furnished,16,North-East,41278309,Available
5655,L074,B024,PT003,12/18/2025,788,1,1,2,0,27,39,Furnished,6,North-West,11243589,Reserved
5656,L027,B024,PT001,2/27/2025,2079,3,2,3,3,35,8,Semi-Furnished,7,South-West,20812157,Reserved
5657,L032,B002,PT009,12/23/2025,4445,6,5,2,0,3,16,Furnished,18,North-West,28274774,Available
5658,L026,B041,PT006,4/15/2025,3709,6,5,3,0,8,15,Unfurnished,14,West,56646597,Reserved
5659,L038,B034,PT002,1/18/2025,2088,3,2,3,1,30,40,Furnished,20,East,12482360,Available
5660,L061,B015,PT005,12/7/2024,1848,3,2,1,2,5,28,Unfurnished,20,South-East,11350380,Sold
5661,L030,B001,PT007,10/14/2024,675,1,1,2,4,23,7,Unfurnished,19,South-East,9411423,Sold
5662,L082,B001,PT003,3/1/2025,2384,3,3,1,3,7,28,Semi-Furnished,17,South,35885474,Sold
5663,L011,B020,PT002,6/26/2024,4749,6,5,4,3,28,1,Furnished,19,South,39442021,Reserved
5664,L022,B033,PT003,12/7/2025,1717,2,1,1,0,24,28,Unfurnished,1,South,15296627,Reserved
5665,L002,B038,PT007,11/2/2025,1238,2,3,1,4,16,19,Unfurnished,2,South-East,13947156,Reserved
5666,L079,B036,PT004,11/4/2025,1968,3,4,2,3,33,18,Semi-Furnished,1,South-East,25389880,Reserved
5667,L090,B003,PT009,9/1/2025,2393,3,4,2,0,4,21,Unfurnished,5,North-West,25398719,Available
5668,L045,B048,PT008,8/29/2025,2371,3,4,1,4,9,13,Furnished,13,South-West,14643984,Available
5669,L009,B037,PT002,6/7/2025,1237,2,2,3,1,13,20,Unfurnished,2,North-East,18364879,Sold
5670,L065,B033,PT006,12/1/2024,2238,3,4,1,0,21,1,Semi-Furnished,2,East,33757313,Reserved
5671,L007,B023,PT010,9/17/2025,1995,3,4,2,2,4,36,Furnished,12,South-West,19988203,Reserved
5672,L017,B036,PT003,12/22/2024,3347,5,4,4,0,25,1,Furnished,12,South-West,37649908,Reserved
5673,L013,B046,PT004,2/20/2024,744,1,2,1,1,3,9,Furnished,6,North-East,11464358,Sold
5674,L013,B025,PT009,10/30/2025,3436,5,4,4,0,22,29,Unfurnished,14,North-East,50293427,Reserved
5675,L100,B006,PT002,12/1/2024,4601,6,5,1,2,27,7,Unfurnished,1,North-East,44727842,Available
5676,L080,B036,PT002,3/2/2024,4736,6,5,1,4,3,18,Furnished,3,South-West,62380321,Reserved
5677,L032,B001,PT006,11/14/2024,2070,3,4,4,2,18,24,Semi-Furnished,0,South-West,11820174,Sold
5678,L005,B002,PT001,9/27/2025,1572,2,2,4,1,16,15,Furnished,11,East,18146895,Sold
5679,L041,B004,PT002,4/7/2025,4964,6,5,2,2,20,3,Semi-Furnished,3,East,52187066,Reserved
5680,L098,B006,PT006,2/21/2024,2850,4,3,2,1,19,8,Unfurnished,12,South,18179820,Sold
5681,L002,B027,PT002,9/29/2025,3254,5,4,2,0,15,28,Furnished,17,East,50477834,Available
5682,L021,B030,PT010,2/17/2024,909,1,2,4,4,23,32,Unfurnished,8,South,9752723,Reserved
5683,L047,B030,PT008,4/18/2024,2807,4,4,1,0,12,34,Furnished,10,North-West,39852940,Sold
5684,L064,B009,PT004,12/28/2025,3414,5,4,3,3,19,8,Unfurnished,17,West,19457780,Reserved
5685,L048,B031,PT001,9/11/2024,4069,6,5,3,1,30,17,Semi-Furnished,17,North-West,61978540,Available
5686,L099,B031,PT005,8/6/2025,3912,6,5,4,1,12,3,Furnished,18,North-East,46422845,Sold
5687,L043,B014,PT009,11/13/2025,650,1,1,1,3,24,22,Unfurnished,14,North-East,7617513,Sold
5688,L021,B035,PT002,6/20/2025,1079,1,1,4,1,12,26,Semi-Furnished,12,South-West,11715290,Sold
5689,L090,B022,PT004,6/4/2025,2526,4,5,3,0,24,34,Unfurnished,13,South-West,30086017,Reserved
5690,L075,B003,PT005,7/31/2024,3369,5,4,2,4,35,27,Furnished,20,North-West,49430459,Reserved
5691,L002,B002,PT002,8/1/2025,1716,2,2,1,2,1,15,Unfurnished,10,South-West,21273034,Sold
5692,L100,B039,PT009,1/18/2024,4143,6,5,4,0,19,1,Unfurnished,20,West,21953832,Reserved
5693,L048,B003,PT001,3/9/2024,4983,6,5,3,1,5,33,Semi-Furnished,0,South,44887016,Sold
5694,L059,B006,PT001,1/29/2025,602,1,1,4,0,22,27,Furnished,6,West,4815580,Sold
5695,L076,B047,PT006,3/17/2024,4488,6,5,4,3,28,17,Unfurnished,4,South-East,63233777,Available
5696,L017,B034,PT001,5/4/2024,1067,1,1,4,4,28,8,Furnished,19,South,15855502,Available
5697,L056,B040,PT009,6/26/2024,3675,6,5,1,4,33,37,Semi-Furnished,13,South-East,52326986,Available
5698,L069,B026,PT009,1/24/2024,4135,6,5,3,3,32,19,Unfurnished,9,East,64126745,Reserved
5699,L042,B002,PT005,10/31/2024,2950,4,3,3,3,31,23,Unfurnished,7,North,22059380,Available
5700,L032,B022,PT001,4/15/2024,3431,5,4,3,0,30,17,Semi-Furnished,3,South-West,46545703,Reserved
5701,L069,B004,PT001,3/31/2024,4515,6,5,2,0,2,3,Unfurnished,20,South-East,47342118,Reserved
5702,L029,B010,PT008,6/9/2024,3863,6,5,2,3,2,10,Unfurnished,12,North-East,53812783,Reserved
5703,L011,B038,PT006,2/8/2025,4910,6,5,2,4,27,16,Furnished,17,South-East,72799401,Reserved
5704,L014,B022,PT010,5/11/2024,1797,2,3,3,3,15,15,Unfurnished,12,South-West,24723528,Reserved
5705,L019,B031,PT006,10/1/2025,2577,4,5,1,0,16,2,Furnished,1,North,23359009,Available
5706,L023,B005,PT009,2/7/2024,1842,3,4,1,1,16,35,Unfurnished,19,South-East,10566800,Available
5707,L091,B006,PT004,12/22/2024,3894,6,5,4,2,21,1,Semi-Furnished,7,North,40859450,Available
5708,L084,B046,PT005,6/13/2025,936,1,1,3,2,34,4,Semi-Furnished,3,East,6738914,Sold
5709,L015,B023,PT008,10/26/2025,1351,2,3,4,1,5,23,Furnished,8,North-West,13519709,Sold
5710,L099,B026,PT005,2/12/2024,3442,5,4,2,2,5,23,Unfurnished,18,North-East,20114563,Reserved
5711,L090,B017,PT006,1/27/2025,3658,6,5,3,3,2,31,Semi-Furnished,11,North-West,23933040,Reserved
5712,L049,B019,PT008,7/2/2025,1194,1,2,1,0,18,34,Semi-Furnished,19,East,8576635,Available
5713,L100,B012,PT001,2/20/2025,2641,4,3,1,0,25,6,Semi-Furnished,18,South-East,30790585,Sold
5714,L013,B039,PT006,5/14/2025,893,1,1,2,4,6,17,Unfurnished,11,North-West,4722202,Available
5715,L020,B001,PT005,4/8/2025,4860,6,5,3,2,0,9,Unfurnished,11,North-West,30951119,Sold
5716,L038,B032,PT001,5/15/2024,2569,4,5,1,4,18,8,Semi-Furnished,9,South-East,39342021,Reserved
5717,L026,B043,PT009,9/30/2025,630,1,2,2,3,32,1,Furnished,2,North-East,10244926,Sold
5718,L086,B050,PT001,9/25/2024,2550,4,4,4,4,10,32,Semi-Furnished,20,North,29339637,Reserved
5719,L094,B023,PT002,11/6/2025,2169,3,2,3,1,8,36,Semi-Furnished,7,East,23974539,Available
5720,L081,B034,PT001,9/15/2024,2598,4,5,4,3,26,8,Unfurnished,16,South-West,36555225,Sold
5721,L098,B029,PT007,11/1/2024,3070,5,5,3,3,18,14,Unfurnished,11,West,21252511,Sold
5722,L060,B024,PT009,9/17/2025,3591,5,5,4,1,16,33,Semi-Furnished,7,West,45789174,Available
5723,L063,B041,PT004,2/14/2025,1818,3,2,1,4,13,38,Semi-Furnished,0,East,24620381,Available
5724,L047,B008,PT009,7/2/2024,3993,6,5,2,3,25,20,Semi-Furnished,2,West,38680793,Reserved
5725,L049,B025,PT002,5/15/2024,633,1,2,1,4,25,5,Unfurnished,11,West,6611961,Available
5726,L098,B013,PT009,12/5/2025,2087,3,2,1,1,27,38,Unfurnished,10,West,11471522,Available
5727,L073,B021,PT007,8/14/2025,1303,2,1,1,3,30,12,Unfurnished,12,East,12438217,Sold
5728,L086,B016,PT007,5/10/2025,760,1,2,4,2,2,36,Unfurnished,16,North,4537134,Sold
5729,L094,B030,PT007,10/21/2024,3130,5,4,1,4,13,30,Furnished,14,North-West,38243545,Available
5730,L082,B020,PT008,3/29/2024,2794,4,3,2,4,35,2,Semi-Furnished,11,West,30610999,Available
5731,L063,B022,PT007,8/12/2025,4129,6,5,2,2,13,33,Semi-Furnished,11,West,28273774,Available
5732,L033,B029,PT007,11/9/2024,1297,2,2,4,0,3,12,Semi-Furnished,10,West,9057361,Available
5733,L018,B037,PT005,11/18/2024,2632,4,5,3,3,26,27,Unfurnished,17,South-West,23337267,Reserved
5734,L086,B025,PT005,4/21/2025,4301,6,5,2,2,27,3,Semi-Furnished,16,East,25501215,Sold
5735,L085,B025,PT003,4/4/2025,3534,5,4,3,0,27,18,Semi-Furnished,18,North-West,43554624,Available
5736,L001,B004,PT002,3/3/2025,897,1,1,3,0,0,10,Semi-Furnished,15,North-West,11553995,Reserved
5737,L041,B011,PT004,7/2/2024,3909,6,5,3,3,4,40,Unfurnished,16,South-West,60457274,Available
5738,L019,B020,PT003,11/5/2024,4732,6,5,3,1,23,38,Semi-Furnished,16,North-West,70690843,Available
